Series Name,Series Code,Country Name,Country Code,2000,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Voice and Accountability: Estimate,VA.EST,Malaysia,MYS,-0.4210822,-0.5631929,-0.5038953,-0.4999781,-0.4748749,-0.3465392,-0.3396792,-0.3603031,-0.3914628,-0.4183547,-0.4003174
Voice and Accountability: Estimate,VA.EST,Maldives,MDV,-0.7583868,-0.3012345,-0.0484582,-0.0626937,-0.1566404,-0.4686553,-0.4596337,-0.3722163,-0.5178911,-0.7330423,-0.741053
Voice and Accountability: Estimate,VA.EST,Mali,MLI,-0.0457374,0.202511,0.0696146,0.1581073,0.1678998,-0.4955301,-0.284508,-0.1614028,-0.204381,-0.1886238,-0.2562761
Voice and Accountability: Estimate,VA.EST,Malta,MLT,1.191571,1.249736,1.152722,1.167213,1.143347,1.165388,1.156572,1.184266,1.202726,1.196252,1.16986
Voice and Accountability: Estimate,VA.EST,Marshall Islands,MHL,1.25591,1.188147,1.132051,1.112288,1.129664,1.103286,1.186989,1.154828,1.178746,1.191343,1.188574
Voice and Accountability: Estimate,VA.EST,Martinique,MTQ,0.7221004,0.5251525,0.5238685,0.5465734,0.5597838,0.5752363,0.5621245,..,..,..,..
Voice and Accountability: Estimate,VA.EST,Mauritania,MRT,-0.789924,-0.942664,-0.9245395,-0.9092659,-0.9275963,-0.9109163,-0.9594198,-0.8954228,-0.8878458,-0.7752068,-0.800096
Voice and Accountability: Estimate,VA.EST,Mauritius,MUS,0.9825176,0.8638719,0.8228935,0.7896773,0.7957318,0.880853,0.9286816,0.9408962,0.8220205,0.8136506,0.7910635
Voice and Accountability: Estimate,VA.EST,Mexico,MEX,0.25845,0.1349276,0.2000446,0.1785069,0.1216919,0.1127453,0.1083923,0.0003161,-0.0753641,-0.0692125,-0.0780807
Voice and Accountability: Estimate,VA.EST,"Micronesia, Fed. Sts.",FSM,1.007039,1.086042,1.074391,1.050894,0.9971792,0.9777064,0.9965723,1.110942,1.134657,1.14748,1.144883
Voice and Accountability: Estimate,VA.EST,Moldova,MDA,-0.143778,-0.3071825,-0.2965112,-0.0552393,0.0495045,-0.0344261,-0.0713248,0.0115453,0.0285816,-0.021216,-0.0296225
Voice and Accountability: Estimate,VA.EST,Monaco,MCO,1.117949,0.9712359,0.9547131,1.024482,0.8020487,0.7968699,0.8198217,0.9939128,1.017087,0.8367896,0.8354082
Voice and Accountability: Estimate,VA.EST,Mongolia,MNG,0.3832027,0.2686976,0.1255682,0.0884566,0.0520602,0.065475,0.1089555,0.2414446,0.2702321,0.3319103,0.2917924
Voice and Accountability: Estimate,VA.EST,Montenegro,MNE,-0.5019979,0.2359085,0.241794,0.1897582,0.2078906,0.2179059,0.1782898,0.1603003,0.1440063,0.0759847,0.1236975
Voice and Accountability: Estimate,VA.EST,Morocco,MAR,-0.4491439,-0.758324,-0.7457357,-0.6985896,-0.7099568,-0.6056672,-0.6985801,-0.6862711,-0.6282786,-0.626291,-0.6521988
Voice and Accountability: Estimate,VA.EST,Mozambique,MOZ,-0.2189688,-0.0727424,-0.1142552,-0.120655,-0.1995206,-0.1976613,-0.2563153,-0.2459904,-0.2700312,-0.4182363,-0.4225665
Voice and Accountability: Estimate,VA.EST,Myanmar,MMR,-2.039811,-2.207979,-2.172564,-2.067405,-1.849634,-1.620119,-1.461627,-1.343992,-1.218918,-0.7977501,-0.8655216
Voice and Accountability: Estimate,VA.EST,Namibia,NAM,0.3334657,0.450896,0.3757951,0.3498072,0.3407373,0.3784391,0.4002932,0.5533006,0.5717229,0.5750542,0.5474844
Voice and Accountability: Estimate,VA.EST,Nauru,NRU,0.9448211,1.082353,1.0871,1.066605,1.095169,1.095533,1.055324,0.8073976,0.5468063,0.507823,0.507729
Voice and Accountability: Estimate,VA.EST,Nepal,NPL,-0.2805986,-0.4961264,-0.4410418,-0.4474926,-0.4451258,-0.6423635,-0.5285748,-0.4304571,-0.4154255,-0.2528626,-0.2339622
Voice and Accountability: Estimate,VA.EST,Netherlands,NLD,1.543961,1.483086,1.464389,1.450569,1.537048,1.605585,1.566973,1.547281,1.561039,1.540205,1.569223
Voice and Accountability: Estimate,VA.EST,Netherlands Antilles,ANT,..,0.5251525,0.3038967,0.3257178,0.3351498,0.3500186,0.3408031,..,..,..,..
Voice and Accountability: Estimate,VA.EST,New Zealand,NZL,1.678681,1.478389,1.478483,1.507506,1.579076,1.617722,1.606078,1.524384,1.554742,1.532342,1.556543
Voice and Accountability: Estimate,VA.EST,Nicaragua,NIC,-0.1255086,-0.367741,-0.4393083,-0.4776356,-0.5767301,-0.5363405,-0.4576483,-0.3957275,-0.4147399,-0.6815062,-0.7190554
Voice and Accountability: Estimate,VA.EST,Niger,NER,-0.1198944,-0.4418941,-0.737895,-0.6669648,-0.2467294,-0.2846276,-0.3062896,-0.195137,-0.2126571,-0.4306266,-0.4140143
Voice and Accountability: Estimate,VA.EST,Nigeria,NGA,-0.4812313,-0.7356038,-0.8488722,-0.7770869,-0.713411,-0.7002199,-0.6930282,-0.5867559,-0.3665973,-0.3140116,-0.3418038
Voice and Accountability: Estimate,VA.EST,Niue,NIU,..,..,-0.3860815,-0.3573337,-0.4071989,-0.4767389,-0.4640228,..,..,..,..
