"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Croatia","HRV","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3910314000","4402796000","4517259000","4643474000","3981320000","4517196000","4341979784.584","3163324482.28337","3345959580.16698","3978480458.27481","4896164820.80138","6629823868.84321","7525291081.48492","8975404572.71543","10513018123.2262","11711153592.9141","9171216439.6917","10684135441.9501","12181653586.2294","11139866965.3578","11853681937.3782","12949698925.3174","11907590177.5577","11644321582.0981","13190123788.0415",
"Haiti","HTI","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","45300000.00906","42879841.9894152","54399999.963494","70039941.9243928","80340000.016068","111940000.022388","137640000.027528","149920000.029984","137980000.027596","215800000.04316","151120000.030224","177140000.035428","186560000.037312","214580000.017882","223000000","190780000","210120000","180380000","148260000","265800000","166580000","73400000","80270000","60290000","88300000","82520000","205400000","294770000","343260000","331700000","305220000","274430000","333830000","376860000","459620000","495180000","522080000","490196880.686743","550996460.740857","563381980.892499","768085376.539295","778844547.422123","914907901.429515","960929834.11938","1024284731.50088","995005336.353257","",
"Hungary","HUN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","9038111631.11223","8977962862.70649","9089965160.92264","8577935889.09684","9197975656.82605","9967098172.34738","9988949655.22429","10492947125.4145","9151260810.672","9687529645.44614","10096604496.7778","8118736151.77389","7648220894.15598","11322203574.6067","11945298136.0445","15076587619.032","18456828818.7184","20370505926.7993","23739930827.4185","25968077808.4208","30122837124.281","37655487710.3464","50960961090.0334","58646121094.7426","70187887612.8927","89603470549.1938","105858458812.25","79380289923.5468","87665903960.8867","99910637627.7929","89883270321.1469","93298597967.9753","98055213653.7305","88321817700.6829","88625443711.1224","98740986635.8759",
"IBRD only","IBD","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","332023133998.869","332170809035.926","352453495273.021","333441419014.935","290907912053.148","352923280664.742","392928521331.735","428562425208.449","487976517975.859","502736230354.833","548887827022.741","584150685114.927","690688547104.366","841917977662.964","932284464147.855","900324663085.104","893547222227.288","929349694383.193","1145697435706","1119356994952.99","1200056898177.85","1630012663750.42","2087979706095.89","2595403620398.59","3193970195780.01","3833716935007.03","4688452107565.99","3636719326476.47","4670723566259.62","5757527591075.83","6037680552081.13","6214848718335.63","6242034626722.29","5431373208456.41","5136483937740.76","5821337883370.66",
"IDA & IBRD total","IBT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","370978845530.236","369299307825.412","392595914240.977","374195332408.006","323013689030.22","389795402623.046","431180765645.084","470979148243.371","540450811722.918","553441499810.983","599930618994.587","635656575423.735","745263713210.927","897349218745.555","992782259657.2","960708135825.79","949571999475.869","996891469507.909","1229224265493.61","1202875355010.12","1285239680223.63","1736511585026.16","2223047071738.81","2772219172413.92","3395497917982.12","4066990917715.35","4978578550920.82","3864785189003.11","4967160492245.33","6121128071974.84","6397414149265.91","6587198072223.22","6607173073837.2","5722518446872.77","5413693776219.73","6140692484315.13",
"IDA total","IDA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","34583490316.7144","32660315413.4971","45749649473.574","62244757632.9248","50656504865.5862","40374367927.1419","38451114837.2426","41584935547.0984","42261516802.4412","33207341397.0616","38117155875.1249","39514292587.5472","43824057196.3345","54290259178.815","52395921388.686","52666132490.7262","53131139589.7173","56237856676.5418","55081253124.5376","59913087665.4733","60276291226.4015","55096106164.7874","68625738153.7989","84921110670.2811","85249148195.4678","86203558222.5152","106216611098.789","134462027302.413","177652039560.844","201360616201.06","232447119773.15","289487593293.309","227798016306.578","296329588956.979","363261706907.463","356922762130.351","369668818510.806","361532576370.746","285076398142.248","271738500803.79","316338923423.202",
"IDA blend","IDB","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","18660631737.6429","17071667260.9854","25387267510.8278","37344049071.2459","28416463676.9756","21732349441.0514","20263940189.0538","22142296875.9715","23397811000.1867","16331507047.7158","19701881023.5415","20276463266.445","21808920227.9587","28601326730.4177","28003839785.3425","28352238177.9546","27786994539.7321","28146710502.7198","23240816419.1743","25703293010.9487","24885918129.8756","20605918987.8184","31542138781.0012","41174515434.2616","39589879038.4442","38305649284.1463","51936605731.8546","67817142723.7217","96740664624.1123","104014222128.703","118159699649.321","149924779110.777","106421132868.123","144036235170.3","179669091918.22","172776564225.76","172568798448.127","161235322753.35","113042383424.166","97116201263.0234","116651963537.029",
"Indonesia","IDN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","23348000000","19747000000","18689000000","20754000000","18527000000","14396000000","17206000000","19509000000","22974000000","26807000000","29635000000","33796000000","36607000000","40223000000","47454000000","50188000000","56298000000","50370971800","51241887521.75","65407380000","57364570000","59165120000","64109240000","66084130000","81682380000","98250970000","111301169992.494","132209690385.397","113266436145.816","149965835842.203","191108701477.775","187346549960.437","182089226647.552","175292794720.977","149124481790.503","144469786220.431","168886793774.632",
"IDA only","IDX","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","15692661239.3428","19632529518.5572","22438352197.71","21201011957.1445","18283881312.8316","18067031870.4691","19197020479.5323","18162345283.0578","17388106622.4145","18572673919.3011","19467628094.3512","22576619126.5894","25629539225.4034","24143717659.7331","23943532281.2263","25395869151.5692","28767339336.9135","34403415246.7218","36811148298.1981","38435714405.086","38099435723.7563","39194562878.443","45486649501.1209","48118911575.7086","51085848421.6687","56424526184.2439","68587923639.5772","80857230326.7601","97364732918.6632","114328819670.908","139585075487.06","121480179072.65","152292780548.905","183213338609.771","184232483004.408","197846543072.564","201804598907.87","174871797809.072","178262393088.864","",
"Isle of Man","IMN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","4666099650.11734","5410356406.96001","6249084080.69098","6517736182.71147","7597036165.3426","8303140035.18869","8437352246.94923","9226332695.77026","9769874984.70398","10191575182.5532","9465033878.33395","10248046787.9495","11884034801.0492","13509794583.1496","16143880745.9945","18286186694.1932","18094877655.5263","20019380807.3115","22015873054.1079","25522526247.8387","31238525605.8308","33737287502.5263","35702052076.1125","34075707693.1442","36877276368.8489","43246625499.6013","44793193848.5628","51141118293.6083","60893318399.369","77921854645.6255","102403079760.161","123876214466.49","153529580289.601","199065097558.44","167957671240.179","230967060094.886","307847488405.908","298320584199.861","319109794565.316","328386908293.941","272352729600","268614705000","304106898883.26",
"Not classified","INX","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107764565771.335","111171452009.271","127364588086.19","129849033207.498","118214679307.355","118791989495.778","127471447413.039","119320843087.612","116091164853.663","151785260664.758","222110058950.46","205955884442.674","219682118373.485",
"Iran, Islamic Rep.","IRN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","24719000000","24076000000","17675000000","24171000000","12338000000","11831000000","20452000000","21507000000","17087000000","14175000000","7171000000","11916000000","10709000000","13081000000","19305000000","18661000000","19868000000","18080000000","19434000000","18360000000","22391000000","18381000000","13118000000","21030000000","28345000000","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23697400000","30529400000","39587000000","63728200000","39429300000","51760300000","79684000000","94207000000","89767900000","83980900000","43441500000","28359900000","",
"Iceland","ISL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","402000000","512600000","640300000","779600000","919800000","896400000","685500000","742000000","743200000","814000000","1096800000","1376100000","1425400000","1401500000","1588537736.00508","1551428276.44181","1528960411.68162","1398537998.73288","1560040900.57491","1803616825.79094","1889489339.8175","1851783253.16504","1917578759.1477","1949923892.39246","1828008990.20083","1890018761.24503","2104318988.67663","2245833811.02929","2740584899.60991","2885621804.43918","3098737713.5256","4118484750.5989","4652790598.57129","3716005988.80611","4121717746.23515","4851849303.24267","4607871683.19507","4592718905.63205","4861251821.83859","4654936173.36957","4482471927.23197","4956878420.44429",
"Israel","ISR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","213000000","240000000","","","","408000000","480000000","535000000","657000000","758000000","814000000","1012000000","1227000000","1571000000","2029000000","2192000000","2688000000","3422000000","4104000000","4841000000","5946000000","6094600000","5749700000","5721600000","6380100000","6825600000","7893900000","9311000000","10350300000","11142400000","12743400000","12232700000","13620800000","14925900000","17241800000","19525700000","21289100000","22573300000","22778300000","25456800000","30890200000","27967600000","27645500000","30395500000","37157700000","40725500000","43958900000","51302100000","58589500000","47016500000","56836000000","64961300000","61013700000","62358000000","63526100000","56682900000","56170400000","58009700000",
"Italy","ITA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","13240001746.76","15143325038.5406","18611427919.8297","22304545899.5603","30474474072.5813","34705342174.9666","37422659285.1428","45319790288.2535","55980186979.7939","72261082514.2774","77917288514.1971","76989677182.1203","73706606610.3233","72705014058.1703","74490444281.2133","76607015462.6073","97305675718.515","116869009310.492","127923096719.426","140537724592.779","170406762992.232","169948731627.798","178688536527.991","168697314913.286","190572642038.615","233225531785.177","251274791246.035","239501514823.485","241830314551.995","229442407999.536","233802550674.332","238822560641.55","248186475714.309","293127448564.86","345476764241.302","364584424525.373","407976200511.922","488943425703.797","532671050216.802","397022193943.638","435466377189.403","506292660011.671","485102238177.379","503485569092.666","517127999020.802","450173699705.56","453613823859.612","496282338047.921",
"Jamaica","JAM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","656400000","737800000","831100000","818200000","962700000","974000000","767400000","685700000","702300000","568600000","589500000","725200000","898400000","1028900000","1190600000","1196700000","1116500000","1105400000","1548000000","1796000000","1721000000","1700300000","1613400000","1499100000","1562800000","1454400000","1309100000","1385600000","1601625807.73","1664320000","2133613000","2362580537","2743891963.55","1387723875","1370358548.73504","1666090336.07224","1728499365.71233","1580479634.29716","1448619236.96769","1254861537.6531","1194863504.45486","",
"Jordan","JOR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","47599947.4682401","73652299.5810016","154303899.472626","152912052.595425","206938099.925513","248885810.91424","297406076.112787","402216770.721588","575198032.4523","733222438.64098","751557485.579467","579969445.257105","751909660.792491","788861137.275125","731989985.259591","933109191.078059","1007437471.35818","1109430327.61022","1063813536.61916","1129469207.38321","1218924508.32533","1246308318.90392","1424454580.8436","1769589378.19923","1816925246.82652","1835543018.33568","1802397743.30042","1831875881.52327","1899294781.38223","2294419189.97723","2769958231.29763","3081664315.93794","3882933709.44993","4301410437.23554","5204372355.43018","5731454731.09449","7937108746.60853","6375070422.53521","7028309859.15493","8006338028.16902","7886619718.30986","7912535211.26761","8385352112.67606","7832957746.47887","7548732394.3662","7469014084.50704",
"Japan","JPN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","395239572032.383","403959291244.03","369623821298.411","398925565406.232","454300757252.703","379094247965.074","390952973418.41","443877324403.479","533531430593.299","570981940349.276","619219372407.49","680623001131.03","749117909760.216","548145189337.792","735436367446.344","789951046111.783","776640145114.957","694939954454.167","699180562262.244","622037821678.568","635820697748.121","688949358137.701",
"Kazakhstan","KAZ","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5440000000","6291600000","6899300000","5870500000","5988700000","9287045820","8922759340","10018193940.6667","13223380775.8958","20595728373","28299204745.8","38761408256.99","48348104719.08","71964191805.6499","43923391624.1","61391673077.49","85193883640","86931097140.1424","85595443722.14","80309497870.42","46515888001.68","37262543888.5373","49293745194.4621",
"Kenya","KEN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","686622259.80068","808997573.326883","1212822596.63752","1050407212.44046","1108181590.408","1421527421.16308","1188505330.94596","1042085819.6957","980654596.13809","1078474733.59031","988186752.173216","1216400482.9899","960649549.08462","1072738644.62363","1000512011.19943","1090170385.03556","1185348191.30527","1099425248.70539","2335641000.89653","2647021480.15431","1908394031.73256","2066338711.57889","2057847269.39007","2013690991.88791","1756694528.09561","1778396179.08854","1888506138.27505","2159397466.27503","2409571842.79582","2723419273.10871","3459469536.43895","3509011371.88386","4123210762.20089","5028644477.88798","4492093090.7815","5210877279.49504","5833526949.14036","6235691982.94667","5880433126.23401","6218926449.39887","5982270040.9287","5747319971.3642","5794181369.34145",
"Kyrgyz Republic","KGZ","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339613000","339961000","408930000","531180000","630810000","535066205","462553248","510921779","480256934","498087037","590334127.761812","733182154.761812","686837029.761812","905995141.755812","1337838494.76181","1874366597.76181","1693835674.76181","1601821437.76181","2343650874.802","2514741194.51233","2757121226.91884","2380088035.43499","1571439692.28565","1572558202.72608","1768108824.71964",
"Cambodia","KHM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264500000","283672000","489900000","855200000","643600000","736000000","802006672.047633","1130339199.58564","1397116191.19578","1571184738.76285","1769804974.12252","2086800284.79086","2588900438.91928","2907982185.75998","3692382884.71565","3247780957.3525","3493099141.28647","3153637939.92416","3905908859.06602","5034620817.52763","5632842824.1049","6529934457.19805","7407062419.04909","8454186316.95526","9233839404.56456","",
"Kiribati","KIR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","25193348.0855885","3871360.0245695","5575636.28385792","3437597.89785252","4265708.12426385","11602262.0728494","4256597.028503","1774763.26771041","2287526.78233836","5593369.31681307","5506894.16124771","3341772.54714206","3631531.69703222","5517577.34804264","4282042.21521053","6148780.75380447","","","","","","","","","","","","3271661.06451961","11262259.8210569","9178987.90309618","7415973.31470488","6658012.45778291","11476792.4221019","10190044.8575973","8082631.62340573","11503530.4090449","8744113.78966806","10428795.825106","",
"St. Kitts and Nevis","KNA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","24122222.2222222","24262962.962963","18837037.037037","18425925.9259259","20148148.1481481","20374074.0740741","26122222.2222222","28722222.2222222","28407407.4074074","29203703.7037037","28322222.2222222","28577777.7777778","33022222.2222222","31966666.6666667","28570370.3703704","36559259.2592593","39081481.4814815","45488888.8888889","44403703.7037037","44955555.5555556","51459259.2592593","55020740.7407407","63033785.1851852","57276922.2222222","58753827.7777778","63442088.5185185","58215032.2222222","57527000","68868853.3333333","37437191.1111111","57902102.2222222","67716508.5185185","62816892.5925926","58051566.6666667","49451464.3296296","48809649.4918519","51439842.962963","",
"Korea, Rep.","KOR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","7814000000","10046000000","12711000000","14705000000","15015300000","18014500000","16687300000","19001200000","22346100000","20771500000","31160000000","43708300000","56353000000","57861500000","59861300000","67400800000","73489000000","80789600000","91980100000","119577700000","124427400000","132366700000","127539000000","136030600000","169523600000","146417100000","160952200000","194908300000","256049900000","285254100000","329102500000","382789000000","432894000000","363900900000","463769600000","587099700000","603509200000","618156900000","613020600000","542881200000","511947300000","577381400000",
"Kuwait","KWT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","8485260867.99034","9620797097.52943","9561497210.28139","10234400529.4781","18113655473.692","20632827680.7411","16023081137.7802","10819315728.8861","11472616486.646","12156240987.0169","10373952736.5523","7216237051.61378","8221392666.59669","7708869231.45154","11396305561.4572","6988958416.39077","1079964600","6547924898.93914","10214068048.2881","11254072337.95","12833068348.8076","14946132302.228","14280588880.4551","9617541450.58644","12223458352.8608","19478302067.9872","16237357955.3174","15366505434.9678","21794459410.124","29000678656.2606","45302739726.0274","56453281105.3008","62526133847.2264","86943577754.8772","54422928657.7817","67130070024.2675","102854715580.355","119642764211.18","115745124032.444","104791354073.235","55335404100.6897","46616639445.2662","55174736585.9857",
"Latin America & Caribbean (excluding high income)","LAC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","56658704501.2928","75076926894.6524","81907687266.7193","74636421019.0894","75094806120.1988","85545164638.5923","79081343668.0184","65138556395.1509","75539990936.2048","83705894644.4591","92045579025.3324","100291896824.188","98275475413.0125","102333208442.199","110682424858.77","126708538977.951","153363184995.376","171085905762.366","186091790416.493","229057217247.687","247167692326.938","302632739851.774","288992573641.202","294118357910.201","316709801177.851","390385294157.545","470025244344.999","554596420508.375","621768697854.842","728318136574.802","560859810748.152","720471612169.78","899651222282.774","922081385796.415","918901393797.781","900743392449.561","772870671536.194","746077063486.689","839411655933.292",
"Lao PDR","LAO","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","43800000","53600000","55000000","64300000","57800000","63300000","78700000","96600000","132600000","162900000","201100000","216500000","246200000","188600000","187600000","162800000","330310000","319516009.479565","300618172.775848","335466769.549015","363347319.418409","553078978.120549","882027566.45","922692491.064419","1091908594.01959","1052675939.22059","1746404988.34642","1853978325.61863","2270674372.60952","2263927129.96465","2662022463.81122","2768987505.00183","3352131400.68596","",
"Lebanon","LBN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1252135318.21501","1773036252.75334","2095977914.55019","2360965475.16764","2813853868.06","3574280000","4453620000","4187106636.12","4688709890.83","4798859612.27286","5009904670.61","4498807106.12001","4100346174.56","3551392094.56","3689155164.64","",
"Liberia","LBR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","11555010.7116005","12928864.0164833","11395660.9552348","10280212.6606748","9061402.36198563","9619126.50365447","9268126.36097572","8783616.96710501","8073003.18942796","","","","","","","","","","","","","","","","","104791715.488169","132262819.564833","154635563.149238","196199317.185758","248964160.758014","179972167.619739","241210181.476992","645658563.835944","507212930.63","624325849.68","446035153.973857","277033108.240974","","",
"Libya","LBY","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","10405639604.0062","9899645702.59734","15980692569.7961","21919214938.3821","14730870581.6833","13700925218.4606","12348126893.2026","11027755180.3599","10353213782.6673","5806989140.25655","5779913932.09887","5653222833.15475","7273658057.7266","11351549902.0435","10701806034.0149","10191318832.5253","8544199922.88681","7704491748.0546","7482812162.33785","7930178182.88719","8176561207.03739","5326210759.75737","7275812095.06225","12038000000","10634000000","9851000000","12878000000","17425000000","28849000000","37473000000","46929000000","61950100000","37055000000","48935000000","19060000000","61026100000","46017900000","19300000000","10861000000","6764100000","",
"St. Lucia","LCA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","19099918.5721147","22600000","26800000","31900000","46000000","41600000","41600000","47500000","47800000","52000000","84407407.4074074","81703703.7037037","122259259.259259","116037037.037037","130951851.851852","113885185.185185","128518518.518519","124911111.111111","99900000","114633333.333333","86314814.8148148","70222222.2222222","70359259.2592593","60885185.1851852","52848148.1481481","54268148.1481481","69315940.7407407","71793481.4814815","96306838.5185185","88766251.8518518","96641362.2222222","101212971.851852","172468942.222222","191317649.62963","238887513.703704","192268976.296296","212435634.814815","205325962.592593","163961225.874074","187428660.381481","165793577.351852","",
"Latin America & Caribbean","LCN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","78439754306.7196","103632428924.177","111729965121.084","101391265925.671","101173403352.858","112642289176.582","106213088700.233","89435278089.5428","101649777567.388","115739279387.656","126942791055.792","140709327811.29","140104888735.229","147505744227.749","156781180499.718","181288816954.252","222082743185.563","245698006276.793","267484904738.272","311541602685.908","326709801360.662","395225670372.868","379333746763.822","382454994780.2","417166042025.908","522396444595.104","632755684283.814","757976522561.332","854302038228.157","994065851914.297","769376096996.954","977814981757.558","1217694980058.83","1236767307758.64","1225849159579.83","1190466922575.9","1015795363318.7","980725600714.519","1095940233581.68",
"Least developed countries: UN classification","LDC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","12993099321.9779","11974316667.3333","13664098028.7664","14514354818.5792","15567874174.5085","17565963937.6589","16746971345.9046","17663758856.5016","17189252121.7285","19614204167.4476","23747178627.662","26455934887.9204","27516374629.8317","25822765834.834","28817698390.1206","35849395955.2471","35774682247.8835","39211859631.9669","45338558019.8861","57823394953.3621","80244326799.6628","99694123382.1775","126634140432.639","164955347667.483","126135911880.322","162699785274.356","199044320466.499","202136465144.245","211915753771.485","205392092859.914","158272000569.197","154867616806.701","",
"Low income","LIC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44122300720.7276","51828295451.809","61692354836.4994","76552005788.5468","60590960819.9711","76204796166.7639","92184169764.2401","95788438777.1834","101981037992.494","104143639223.803","79118493544.5901","","",
"Liechtenstein","LIE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","558428275.8926","559557774.6687","761587461.6807","845720789.2176","981142988.2233","1061631496.4006","1062470894.5514","1013852739.5876","1061234125.3871","1461590786.5459","1315818942.2958","1208534254.3807","1393851561.3933","1477088635.8059","1505056265.5871","1853044881.7788","2003321889.0561","2301402862.7947","2785691283.1093","3208341503.9246","3797932903.5956","4095240235.2693","4638651544.9601","4807964036.992","4596186229.7905","5439551442.7141","4816890000","4699150000","5133210000","5757240000","6346727000","6882600000","7639900000","8110600000","7084500000","8625820000","10558820000","9773529592.37795","10394251512.7516","11130069941.7865","10546498918.6382","10309740477.6898","11360418564.9976",
"Lower middle income","LMC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","98976398144.9537","84586814005.8403","81812299419.6798","88466061621.2033","84720080902.6004","70368855902.5528","83369199606.214","92211573490.7249","104064870620.384","123838897430.418","127245081638.44","137191826431.338","144160806747.109","160095162765.973","179922378906.459","194944999858.226","213894636483.028","201335856216.864","208365196815.434","256199211422.262","246652242883.047","262160332538.901","310528609592.303","380730704595.794","479861353707.776","567844928545.056","677957102723.858","857627179410.598","680125040435.777","887013454792.492","1128027289194.9","1140273845369.98","1174092341148.68","1176487647610.71","988943596542.125","973133407729.935","1129503040880.17",
"Low & middle income","LMY","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","339709173883.892","338806665968.494","362318643763.002","343888165223.348","292642163488.548","358818416377.415","392864028682.431","431808842247.437","493371704852.627","507265329775.662","551763544646.425","588209328335.668","687480621742.82","820702411604.278","910322586524.883","870320909686.646","858802084346.611","912510050024.181","1133361862739.18","1101223110498.42","1180264095299.01","1608299230847.64","2062934080147.17","2577134625131.4","3149752680495.11","3773990257827.98","4633213355897.6","3587607466324.61","4634629226204.64","5724337092669.54","6007381600048.92","6185337722257.91","6206211762173.86","5372943376221.42","5063128102247.64","5749673402656.45",
"Lesotho","LSO","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","13522508.6260154","17939999.9844","15179999.9868","33004999.9713","39072585.3728828","58163890.22699","45238095.4757487","36114130.3417697","29795197.260944","27992974.8303841","22731766.7837254","25435465.6679275","46515806.9141405","64030705.5868086","65928612.8944333","64517827.7479867","67519084.6768249","109083027.250268","134476101.111323","143485197.692609","160078100.396012","194993146.139906","247780168.175529","245198961.523141","204726273.223747","245033370.182868","356355216.202368","420445033.822156","561093540.436528","664450385.652263","634295978.109317","718189126.549353","829702775.547221","884044198.270496","734145630.020601","877656595.602988","1174791344.07216","972355680.313474","847058693.27005","875675941.682281","928611432.030274","881332185.340339","1027553687.95719",
"Late-demographic dividend","LTE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","178332645582.831","182015698847.775","205654383241.55","195005760976.212","188272567930.879","227264838433.158","267048437853.033","290584054497.481","308295813875.758","323153494877.615","371611387453.77","407238000563","501913886948.632","616963206645.426","672313616921.45","609986309646.644","567706023830.024","588501717169.474","737614097721.271","731224302761.216","789060375504.35","1207225115860.91","1609999105232.36","2036724458426.91","2513291544636.43","3044707109451.6","3701141364442.1","2910266452554.43","3705342533676.69","4605645672941.14","4829671362569.56","5056274212307.26","5159331290075.18","4600805819263.15","4304080723289.83","4884653622041.46",
"Lithuania","LTU","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025766033.98478","2029209527.61442","2706095000","3413150000","3398050000","3111600000","2324757500","3112837500","3855325000","4551917178.14463","5788554279.46352","7977200870.00552","10973905694.787","13200727976.11","15836280888.4342","22497443675.6218","15445584854.1819","19720516043.2316","27018290991.0032","28808469261.9305","31883988572.1227","31497686489.7849","24730394409.872","24242661731.3196","29117328116.5514",
"Luxembourg","LUX","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8565094920.06721","8635349769.13966","8995685284.6482","9460195818.79578","11070607765.3148","13646821674.152","14401491531.4289","16840885607.0515","19196970743.7168","23112746890.1729","17564193911.2104","19718028562.9647","23655354468.585","22655663348.0431","24442883874.8037","24717741978.271","17810566624.0838","16648117378.7382","15985553895.3997",
"Latvia","LVA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","799870954","1054374000","1021721000","1367556000","1220856000","1446650000","1591200000","1472600000","1320651926.71422","1466978219.58214","1715394535.97667","2198857772.00383","3353052633.04901","4804849002.03446","5619101783.14167","7762826329.96217","9082712690.48134","7014045766.56974","8814467193.46492","11546222728.213","12387605861.0915","13037849426.3682","13578358395.7059","11460601042.7521","11491951741.3175","12844181696.2087",
"Macao SAR, China","MAC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2355830715.80022","2580661093.45048","2812341293.35291","2474495342.50936","2557202250.42381","2542426879.815","2046687227.2016","1034521757.73035","974777569.179847","1060611932.58841","1399725834.35249","1493328742.62165","1786792026.00334","1959069011.58193","1542304264.98824","",
